"","HOME","ROAD","GAME.DATE","SPREAD","H.PTS","R.PTS","Diff","sprError","VegDiffPred","VegHPred","VegRPred","PredDifflm01","PredDifflm02","PredHlm01","PredHlm02","PredRlm01","PredRlm02","dpcalm","Hpcalm","Rpcalm","PredDiffRF","PredHRF","PredRRF","PredDiffXGB","PredHXGB","PredRXGB","PredDiffglm","PredHglm","PredRglm"
"256","ORL","BOS",2015-11-29,2,110,91,-19,-21,2.10710842297662,99.9687096580799,102.130657988897,-0.437345309396426,-0.925256530869092,99.3626955063992,99.9094265884625,100.292510122208,99.7531456088429,0.61506928993976,101.312017856868,102.203456351949,-0.608789115646259,100.80868707483,100.047982993197,4.09589576721191,102.402549743652,102.544715881348,0.0236889843889054,102.00283906194,101.025316046568
"260","MIA","ATL",2016-01-31,3,105,87,-18,-21,3.07662827510782,97.5130493568845,100.668915766699,-3.92052102785374,-3.47809801506916,98.2394708461178,98.2084368002649,93.0210902557997,93.2157206333087,-3.49679033823391,98.5352563910795,94.8694247566442,-2.36549319727891,96.8351428571428,93.59468707483,-2.00724625587463,97.0721740722656,91.5947875976562,-2.62496050832489,99.4717679145178,97.3788706026619
"262","BOS","CHA",2016-04-11,-7,100,114,14,21,-6.61857024620423,108.563520712264,101.887034285198,-3.49893557615368,-2.92635143441599,107.433141151535,106.419018821709,102.617743562708,101.806879778336,-2.36424578679622,105.537427025162,102.6833242978,-4.15992857142857,105.347496598639,101.527744897959,-4.50635051727295,110.983238220215,110.409492492676,-2.85007481874383,106.486237832248,102.994154928604
"264","DAL","SAC",2016-12-18,1,99,79,-20,-21,1.13758857084541,97.0219172966454,98.2326787297027,-0.188490873831953,0.147651644176666,96.4483415564988,96.0244684664172,97.3535262965558,97.1794810258786,-0.991244603022824,97.3998097118878,97.961909041973,0.965591836734694,101.045653061225,97.4070646258504,3.96607685089111,98.6796035766602,98.6748275756836,-1.06518691460026,100.639892664051,99.5377448383047
"265","DEN","SAS",2017-01-05,7,99,127,28,21,6.95470768363264,103.406634079754,110.413863914686,7.10604524683463,7.70596481177735,105.539981150509,104.72086418713,112.191275446322,111.695280661853,6.6986357488959,106.201545091317,111.644299868174,3.58435714285714,103.647653061225,108.450278911565,7.03477239608765,105.433258056641,107.01097869873,3.97462386738386,106.043764846883,108.786040906873
"266","POR","CLE",2017-01-11,5,102,86,-16,-21,5.01566797937023,108.563520712264,113.580972062782,7.40576227876518,7.79004283717704,108.590375437458,108.425660252159,111.052712766291,110.921619513874,2.78982631544439,109.305604712268,110.449941655793,4.52344897959184,110.157741496599,113.887887755102,3.96607685089111,110.994041442871,110.782844543457,0.827495308834864,108.897437418819,107.676621714774
"269","MIN","CHI",2017-02-12,-7,117,89,-28,-21,-6.61857024620423,105.862294380949,99.2071735445014,-2.63949619809359,-1.99097308988067,109.068760931377,108.66256344479,107.956116600391,107.187588004105,-3.11880245445006,109.144985174401,107.23844864756,-2.33277210884354,107.637639455782,107.267544217687,-2.23392224311829,108.214950561523,104.13387298584,-2.87795530825015,107.398074114205,104.777086300882
"270","ATL","MIA",2017-02-24,-3,90,108,18,21,-2.74049083767941,104.634464230351,101.887034285198,-2.59626952042088,-2.23574397615,107.209709200699,107.469197212348,104.06762671853,103.597141937499,-2.77228936553101,105.693909316662,104.822338443631,-3.74616666666667,107.266401360544,104.322200680272,-0.548926115036011,109.306838989258,103.195747375488,-3.10695237809823,105.533338386912,103.807947969918
"288","GSW","SAS",2014-11-11,-7.5,100,113,13,20.5,-7.10333017226983,104.143332170112,97.0145602112044,-12.4890575555993,-16.0085718331399,104.698142756961,104.687885123676,93.4339013440611,92.5802043625117,-12.1943331128279,104.331844842251,92.8744982474247,-13.2514421768707,104.887823129252,95.4823299319728,-15.613808631897,98.2514419555664,98.0855560302734,-11.4708174009683,103.502499560171,94.771579166172
"298","DET","IND",2015-12-12,-1.5,118,96,-22,-20.5,-1.2862110594826,102.915502019514,101.643410581498,-0.768166502321638,-1.46114966035774,102.405028676523,103.261506201764,101.75586245119,101.203699914174,0.691821314294158,101.907143642829,101.868464022878,-0.465636054421769,101.68125170068,101.132513605442,1.17517161369324,101.858154296875,97.186393737793,0.776541924546509,102.344829140758,101.140451391561
"301","SAC","DAL",2016-03-27,-1.5,133,111,-22,-20.5,-1.2862110594826,109.545784832742,108.221250581389,-0.881183240100681,-1.14316470585878,109.171897122341,109.570844858337,108.842910473191,108.609763801132,-1.3875112174796,111.611533798743,108.851539733451,0.211221088435374,109.22525170068,107.279785714286,-1.97426557540894,108.618347167969,104.195007324219,-0.849519416989379,108.651909299103,106.499695990008
"303","CHA","MEM",2016-11-21,-5.5,90,105,15,20.5,-5.16429046800742,102.178803929156,97.0145602112044,-5.2885562683893,-7.02287271429289,99.5803553622928,100.502044766772,97.5909515451282,97.2094560664795,-4.94590847003604,100.044230743895,98.0408717572402,-5.46732993197279,102.439482993197,96.9370816326531,-3.50115489959717,100.649032592773,90.2740249633789,-6.00694776543547,102.771916804764,99.4585229339373
"306","DEN","DAL",2017-02-06,-2.5,110,87,-23,-20.5,-2.25573091161381,107.581256591786,105.297766136993,-3.71356522057138,-2.62286147524031,108.822624547018,108.831842228083,105.236688865591,106.410842284727,-2.43835497832577,108.456065693694,105.97275948877,-1.89393197278912,108.056020408163,102.377071428571,-2.30710029602051,108.809967041016,102.980102539062,-2.42756783379117,107.415242636335,105.77020740695
"310","SAS","LAL",2017-04-05,-13.5,95,102,7,20.5,-12.9204492850571,110.77361498334,97.7454313223034,-14.4180152637025,-13.8712648520611,113.110726649672,113.572148483285,99.0008928109748,99.4389937887654,-14.4974307858842,112.550814754076,98.8244142303342,-15.2006632653061,111.616217687075,97.4202517006803,-12.051441192627,114.259483337402,93.4704284667969,-11.7334231069522,110.392294968225,99.9481877524644
"312","SAC","PHX",2017-04-11,-4.5,129,104,-25,-20.5,-4.19477061587622,111.755879103818,107.49037947029,-4.36621610723151,-4.10621320910465,111.131252561262,112.364780503328,110.478876763633,110.158529056281,-3.64203980424931,113.302681524255,110.807512118161,-3.81753741496599,112.763843537415,109.88362244898,-2.80056071281433,106.264869689941,110.863082885742,-3.3880352078638,110.772683396873,107.724884488173
"318","WAS","OKC",2014-02-01,5,96,81,-15,-20,5.01566797937023,98.2497474472431,103.348776507396,5.90082590062551,6.75406756289777,97.3238765887349,97.399394058719,103.156877458971,102.037346551495,5.46780673394397,97.7643813678885,102.750629395039,7.02368027210884,100.210462585034,104.736619047619,4.56824636459351,99.8661499023438,103.922271728516,3.68010003958214,100.170522048738,102.435680606955
"320","NYK","UTA",2014-03-07,-7,108,81,-27,-20,-6.61857024620423,102.178803929156,95.5528179890064,-2.77735661787744,-2.4334915534065,97.44408046346,98.0043165929437,95.1848586066009,95.9394141435857,-4.45715656026069,97.5291145662971,94.5826284547852,-5.58321088435374,99.1296462585034,95.1962619047619,-7.03935194015503,95.9597930908203,93.6899032592773,-4.35729877689465,99.683454560277,96.8352301947076
"324","LAL","GSW",2014-12-23,10,115,105,-10,-20,9.86326724002626,103.161068049634,113.093724655383,9.95385920472487,7.74681547275236,105.148148109514,106.335603518083,112.561093018448,112.490085189102,10.0914966110275,104.884208809851,112.352500371097,6.18752721088435,104.715448979592,110.976431972789,6.14018440246582,98.9459609985352,108.875755310059,8.30789739391825,103.945933835496,108.01035431202
"326","UTA","GSW",2015-01-30,10,110,100,-10,-20,9.86326724002626,98.2497474472431,108.221250581389,6.45726571368301,5.98936558043436,100.677530603291,101.096533845785,106.423392389175,105.614006845409,6.50617797378992,101.156949143462,106.601040721811,7.45383333333334,98.0695238095238,105.789224489796,7.03477239608765,96.6058120727539,104.958290100098,5.33815570802075,100.676299757113,104.231948569962
"327","SAC","DAL",2015-02-05,3,78,101,23,20,3.07662827510782,103.406634079754,106.515884655491,6.08829947202703,7.1787877022153,99.2232940665746,99.0333227035816,105.152230101609,104.82147807355,4.15901883442493,101.687562521314,105.580993612218,5.11799319727891,103.505775510204,103.453857142857,4.57352781295776,100.18229675293,100.123611450195,2.88398872453513,101.974717675905,104.575655657963
"330","DEN","ATL",2015-03-11,7,115,102,-13,-20,6.95470768363264,100.705407748439,107.73400317399,6.0770577685166,5.7852279643023,98.6126943922144,99.3772208402958,102.351886679469,102.05401802905,5.31208924081418,99.2097396026067,102.211976813251,4.2116768707483,97.4349591836735,100.586278911565,4.6527214050293,101.147453308105,101.011756896973,4.33216162934847,100.533411091153,102.28948917414
"339","MEM","LAC",2016-03-19,9,113,102,-11,-20,8.89374738789505,95.0573890556891,104.079647618495,2.0347227925833,1.35267532444571,99.8554736700736,101.463831731583,101.841860768839,101.557043153182,1.19834446105299,101.63049515944,101.177842386994,3.74937414965987,100.561244897959,102.31769047619,1.05204272270203,102.274490356445,101.329452514648,1.42938185046261,102.196170729739,101.988929927688
"348","BOS","NYK",2017-01-18,-9,106,117,11,20,-8.55760995046664,113.965973374894,105.297766136993,-6.19606389263852,-5.98940745660691,111.612536599807,111.612343576261,105.588944095797,106.422372692777,-7.21195825195468,112.160838151383,104.971055080857,-10.4791836734694,112.192210884354,105.006132653061,-7.28530740737915,110.383750915527,105.914390563965,-6.39073561799364,109.895491847056,103.533240362618
"350","ATL","ORL",2017-02-04,-7,113,86,-27,-20,-6.61857024620423,108.563520712264,101.887034285198,-3.56765420582764,-3.62623141442664,108.964575934787,109.687543762446,104.524145748938,104.68355341439,-4.73325626015559,108.552102338858,103.866715920785,-7.17684353741496,109.35068707483,103.417802721088,-4.49125385284424,110.138000488281,104.257919311523,-5.4839510735197,107.750128282789,103.100270935039
"357","SAC","DAL",2013-12-09,4.5,112,97,-15,-19.5,4.53090805330463,101.687671868917,106.272260951792,1.12537133887697,0.749582856762086,99.445775516658,99.3116639376223,101.624230402502,101.8024318883,0.0477637223502221,100.465817920308,100.527445435099,1.72630952380952,101.288217687075,101.666380952381,2.04516887664795,103.619209289551,97.8233489990234,0.2665464348311,101.356913334613,100.905727482427
"359","LAL","DEN",2014-01-05,2.5,115,137,22,19.5,2.59186834904222,101.196539808678,103.836023914795,-0.918276741447286,-0.981272361575427,106.330717438609,106.108642760974,102.503457470923,103.399894260135,-0.528736996804319,103.499045681717,102.204936773402,0.655931972789116,103.225013605442,102.500455782313,2.75153756141663,101.696411132812,99.977165222168,-0.88036361487055,103.388639773617,101.105403625436
"370","LAL","POR",2015-04-03,10.5,77,107,30,19.5,10.3480271660919,96.7763512665259,107.24675576659,5.70146904476172,5.76584094406412,98.902955702063,98.8751736028224,103.734505096404,103.585712758576,5.01020089381127,99.1418597476449,103.966991341795,4.66938775510204,98.383156462585,103.833102040816,6.77512502670288,96.580207824707,102.169624328613,3.4860250582672,100.092776435226,103.149970578284
"371","HOU","DAL",2015-11-14,-7.5,98,110,12,19.5,-7.10333017226983,107.581256591786,100.425292063,2.37732078741175,2.58649559726215,104.447800893683,105.025764290806,106.489903897195,104.553673012703,2.58685554907553,105.225244665427,106.361224290158,1.35715646258503,105.203190476191,108.018493197279,2.87955117225647,102.272796630859,106.098831176758,1.63314922337525,104.846807735274,104.419229742958
"385","LAC","HOU",2017-04-10,-9.5,125,96,-29,-19.5,-9.04236987653224,120.350690158002,111.144735025785,-3.76360376968543,-2.99637187330347,117.366037196333,120.600541855364,112.939121426657,113.082930293525,-3.76445508504509,117.280552210075,112.221150078608,-3.85437414965987,114.035448979592,114.442102040816,-3.35461378097534,111.612884521484,112.066246032715,-3.05266932585959,113.400267504382,108.909405436497
"389","LAL","MIN",2013-12-20,6,104,91,-13,-19,5.98518783150144,101.933237899036,107.977626877689,4.28454137418412,4.45448321032339,103.973346460129,103.763793003222,108.583736786491,109.864672396333,3.94967256052358,102.775557671527,107.746435584787,3.71685034013605,104.077489795918,106.41862585034,3.37230253219604,106.145645141602,105.400466918945,0.647517995120473,103.767099768606,104.266068198499
"393","ATL","MIA",2014-04-12,6,98,85,-13,-19,5.98518783150144,94.8118230255695,100.912539470399,2.97264194774418,3.48481177365322,99.6895912193788,98.1896990593725,99.7191582683011,100.107674594116,3.49970153066403,100.231335405577,99.4064080218192,3.91520068027211,100.979197278912,101.002551020408,3.31734037399292,100.213180541992,100.395805358887,1.91827297011274,101.359327454512,100.753536102023
"405","OKC","SAS",2015-04-07,6,88,113,25,19,5.98518783150144,104.634464230351,110.657487618386,1.10238657640521,1.0385514198016,100.743386189953,99.2386502582611,102.254160550252,101.381329609462,2.39120446299527,101.187758078676,102.857600743815,1.36601020408163,102.270551020408,102.123098639456,1.9428426027298,100.011444091797,103.606918334961,0.71688728594489,101.719132084965,102.634987639735
"408","CHA","MIA",2015-12-09,1,99,81,-18,-19,1.13758857084541,95.7940871460477,97.0145602112044,-2.01555772968955,-1.8507668142495,100.293671881096,99.8547587380084,96.8521906496874,97.0572998720691,-2.17341981890515,98.9040846208684,95.8612447364243,-0.84070068027211,101.011074829932,95.4205544217687,1.11797773838043,98.9532012939453,101.083572387695,-0.792549638283249,100.035526137946,97.6710628197606
"409","OKC","CHI",2015-12-25,-10,96,105,9,19,-9.52712980259785,108.072388652025,98.4763024334024,-10.9756950472052,-11.5129816507016,113.838500243593,113.739012349905,101.050376450689,100.599878614153,-11.0590448139192,112.008300356015,101.142062042865,-12.5822993197279,109.769646258503,103.037673469388,-10.9725093841553,111.46150970459,104.79093170166,-8.24255295820178,108.033364750315,100.15139123228
"414","CHI","MIA",2017-01-27,-7,88,100,12,19,-6.61857024620423,105.616728350829,98.9635498408017,-4.43843294570196,-3.94812521898033,104.449199607003,103.393752981848,100.078792936101,99.5307229086698,-4.91334183571778,103.758602932307,100.139912767525,-7.52422789115646,106.065421768707,101.25625170068,-6.29662990570068,104.830116271973,100.721054077148,-3.81592514960945,103.285938774079,100.908723593035
"416","HOU","IND",2017-02-27,-10,108,117,9,19,-9.52712980259785,119.859558097763,110.170240210986,-8.69357687068265,-8.80018783534186,116.384111404127,117.066764231397,106.811547511574,106.996401935099,-8.7832670435729,117.762348738699,107.021324700308,-8.99236394557824,119.723244897959,108.093037414966,-7.86183547973633,121.293586730957,107.400886535645,-6.34653832154602,115.058835062529,105.676419042644
"420","TOR","IND",2014-01-01,5.5,95,82,-13,-18.5,5.50042790543584,92.6017287544936,98.2326787297027,4.63958732330122,4.19407517193465,92.9495704980327,93.4872430823992,96.9363482785983,96.4746475201777,5.05944230983351,93.0448484703891,97.7868888929848,1.79004421768707,93.4412789115646,96.976574829932,-0.738328993320465,92.088752746582,97.3275451660156,3.73377374717367,95.5837798064106,98.147796306906
"421","POR","CHA",2014-01-02,-11.5,134,104,-30,-18.5,-10.9814095807947,105.862294380949,94.8219468779074,-7.00769263054929,-7.29711765740389,103.45940010846,102.503719052253,97.4199293116954,97.8304750466466,-8.61584001436232,105.130538894597,97.348096312917,-8.31734013605442,103.63812244898,97.6958605442177,-10.8875331878662,100.294815063477,96.840446472168,-7.93838178910651,104.898826126551,97.8142162265639
"424","UTA","DET",2014-03-24,1.5,94,114,20,18.5,1.62234849691101,101.196539808678,102.861529099996,-1.01881194925217,-0.657045266450155,99.3096007886578,98.6910877124674,100.539328938617,101.216562348688,-1.2323965000532,99.7404237335842,100.050444537971,1.65556802721088,97.4191088435374,99.6109013605442,0.524972796440125,99.1029052734375,98.5759887695312,-1.18322511104483,100.519575661924,99.9538337246232
"428","MIA","PHI",2014-04-16,-5.5,87,100,13,18.5,-5.16429046800742,106.353426441188,101.156163174099,-14.9021492846113,-15.2527340104751,109.554100126388,108.110405340826,97.3110945239334,96.2382686414174,-16.1598595283087,108.570055606626,96.6197337031484,-14.6885170068027,111.792904761905,98.2857040816326,-6.56358528137207,108.67845916748,93.440559387207,-12.822182762038,108.164992701343,98.5088942980956
"431","MIN","SAS",2014-11-21,10.5,92,121,29,18.5,10.3480271660919,96.2852192062868,106.759508359191,4.12928232062249,3.90003674296302,97.2634428838269,95.7478013444628,103.064657109856,102.341929582376,4.36023742023668,96.7497141197665,102.654206034107,0.13047619047619,94.9769319727892,100.486799319728,-0.2587029337883,96.6394653320312,99.540153503418,2.81910056084631,98.804274387005,102.298588208163
"436","OKC","LAC",2015-03-11,-6.5,108,120,12,18.5,-6.13381032013863,108.317954682144,102.130657988897,0.218803965787249,-0.158364838455989,104.126436307377,103.095126975803,102.142545344385,102.026883459601,0.105663290342433,103.862106634201,101.585858673602,-3.62152380952381,103.818673469388,102.033078231292,-2.7272036075592,100.87126159668,98.1820449829102,-1.1394782948723,103.301302924819,101.738400534416
"437","CHA","DET",2015-04-01,-5.5,102,78,-24,-18.5,-5.16429046800742,100.950973778558,95.796441692706,1.34056974652662,2.297690349443,95.8249133265248,95.1536854041505,99.0404286152822,98.8291353190352,-0.852516674434968,96.7804832700102,98.1611648583522,-1.50584353741497,94.2579795918367,100.658057823129,-3.09410429000854,100.182556152344,96.6096878051758,-1.71102285672729,98.9474329815743,98.9377365455347
"438","ATL","NYK",2015-04-13,-14.5,108,112,4,18.5,-13.8899691371883,105.12559629059,91.1675913224123,-16.5925345972677,-15.7688550328408,103.850142300222,104.035670070926,89.0915337995452,88.8771277850128,-15.0681789446587,104.155086972361,90.1903624700559,-15.9417721088435,104.428149659864,91.9956394557823,-12.8878612518311,104.709846496582,91.1674957275391,-11.9533997303079,103.502185321743,93.5360598318806
"440","ATL","MIN",2015-11-09,-8.5,107,117,10,18.5,-8.07285002440104,106.598992471308,98.4763024334024,-7.21916093242872,-6.918684072685,104.578974263053,103.751020348929,97.4896578183489,96.1288176357149,-6.19219401622238,105.029291312675,98.5317566582398,-3.06262585034014,105.006129251701,96.2333945578231,-2.23392224311829,103.39909362793,96.757698059082,-4.98097121418374,104.245302960513,98.5675455447391
"446","SAS","PHX",2015-12-30,-14.5,112,79,-33,-18.5,-13.8899691371883,106.598992471308,92.6293335446103,-14.7063240228786,-14.3206752415484,107.032106897733,106.509416036619,91.4440057529751,91.1250874831965,-14.7342897105458,105.794515811511,91.5852257214408,-15.0483027210884,106.39080952381,95.1553333333333,-11.4193668365479,110.325485229492,97.3092727661133,-12.100646296028,106.084588120594,95.0203502253528
"454","BKN","CLE",2016-03-24,9.5,104,95,-9,-18.5,9.37850731396066,100.214275688199,109.682992803587,7.96444414644288,8.0562620192984,99.8710153670613,99.3227649362247,106.106417849587,105.685652163299,6.8542849627819,99.2781673593435,106.030413576678,7.34552721088435,103.403829931973,105.349823129252,5.56309366226196,101.542610168457,105.540817260742,3.53654603003084,101.698262053035,104.718428039849
