HOME,MATCHUP,ROAD,GAME DATE,W/L,SPREAD,TOTAL,H.OeFG,H.OTOV,H.OREB,H.OFT,H.OeFGL5,H.OTOVL5,H.OREBL5,H.OFTL5,H.DeFG,H.DTOV,H.DREB,H.DFT,H.DeFGL5,H.DTOVL5,H.DREBL5,H.DFTL5,H.PACE,H.PIE,H.REST,H.B2B,H.TRAV,H.3IN4,R.OeFG,R.OTOV,R.OREB,R.OFT,R.OeFGL5,R.OTOVL5,R.OREBL5,R.OFTL5,R.DeFG,R.DTOV,R.DREB,R.DFT,R.DeFGL5,R.DTOVL5,R.DREBL5,R.DFTL5,R.PACE,R.PIE,R.REST,R.B2B,R.TRAV,R.3IN4,H.ORTG,H.DRTG,H.NRTG,H.ORTGL5,H.DRTGL5,H.NRTGL5,R.ORTG,R.DRTG,R.NRTG,R.ORTGL5,R.DRTGL5,R.NRTGL5,H.PPG,H.PPGA,H.PPGL5,H.PPGAL5,R.PPG,R.PPGA,R.PPGL5,R.PPGAL5,H.PTS,R.PTS,Diff,ActTotal
UTA,UTA vs. PHX,PHX,3/17/2016,W,-9,198.5,0.497304833,14.1887741,26.25315543,0.225464684,0.514285714,16.46729255,26.53061224,0.254545455,0.498130492,13.42683877,76.98355969,0.220415031,0.526634383,12.72015656,81.22065728,0.11622276,91.62572659,50.25185896,3,0,0,0,0.489654568,14.96607335,24.38538206,0.204804489,0.501146789,13.63024853,27.94759825,0.206422018,0.528361156,13.64526648,76.77261614,0.241967331,0.541567696,10.57200089,80.45454545,0.273159145,98.46007973,44.64661522,3,0,0,0,103.0591161,102.737996,0.321120107,103.7117904,102.5477707,1.164019692,99.65586041,107.8640094,-8.208148943,105.2064202,115.0838439,-9.877423734,97.97014925,97.13432836,98.8,96.6,100.7910448,107.9850746,105.4,114.2,103,69,-34,172
SAS,SAS vs. POR,POR,3/17/2016,W,-11.5,204.5,0.531300304,12.4829263,23.10243183,0.191021284,0.489795918,8.655727834,26.75438596,0.192743764,0.470920693,14.12293599,79.56624873,0.184685506,0.473282443,15.19347642,76.88679245,0.231552163,94.35235224,58.90258992,2,0,0,0,0.510550695,13.22772531,25.84047462,0.192657403,0.521028037,12.7597521,20.53571429,0.23364486,0.499825052,12.00934782,76.38705416,0.230230931,0.535874439,10.6202209,73.89380531,0.210762332,95.82408965,49.01415679,3,0,0,0,108.9938171,95.49346274,13.50035436,109.8971176,98.30983523,11.58728236,105.5926021,105.2514957,0.341106421,108.6350975,113.0524152,-4.417317718,104.6119403,92.2238806,103.4,92.6,104.0441176,103.3823529,109.2,114.4,118,110,-8,228
IND,IND vs. TOR,TOR,3/17/2016,L,-1.5,203,0.492579012,13.40652694,23.52941176,0.207263838,0.473365617,12.47259808,20.64220183,0.237288136,0.488618456,14.29483294,75.64489112,0.201715987,0.468819599,12.47238258,72.34042553,0.169265033,97.1842638,51.30922973,2,0,0,0,0.50495605,12.43134184,24.63072378,0.261268001,0.51097561,11.78451178,27.7486911,0.280487805,0.49935077,12.96151051,77.69038255,0.206084214,0.486966825,10.9948438,78.40375587,0.203791469,93.4250164,52.58596974,2,0,0,1,101.8821873,100.0410089,1.841178313,100.9996695,100.1531517,0.84651783,107.3531456,102.9005437,4.452601839,110.8803987,103.2148197,7.665578934,101.9253731,100.4925373,97.8,99.4,102.9848485,98.40909091,106.8,99.4,94,101,7,195
PHI,PHI vs. WAS,WAS,3/17/2016,L,9,214.5,0.490550756,15.74700888,21.24664879,0.189884809,0.507025761,13.96148063,23.68421053,0.208430913,0.508584443,13.40575461,73.93117831,0.246671338,0.516091954,11.36282934,68.69158879,0.268965517,98.20922818,42.7777048,2,0,0,0,0.507358094,13.07993628,20.16376663,0.195164681,0.522573363,12.56548209,20.37037037,0.180586907,0.518033375,14.95478282,77.06685838,0.218194868,0.512437811,17.55568166,77,0.276119403,98.37157852,49.13377842,1,1,1,1,96.27279561,106.8069835,-10.53418785,103.4318776,114.057714,-10.62583638,102.4501397,103.8497195,-1.399579757,104.2146476,100.9808465,3.233801165,97.10447761,107.6716418,104.4,113.2,103.0746269,104.3283582,108.6,104.6,94,99,5,193
TOR,TOR vs. BOS,BOS,3/18/2016,W,-1.5,208.5,0.503311868,12.4329883,24.69225199,0.262557498,0.483333333,11.12489057,26.66666667,0.297619048,0.498175848,12.96078865,77.7738764,0.205581904,0.46287703,10.5228179,78.69565217,0.215777262,93.43458096,52.59175351,1,1,1,1,0.48862148,12.14589546,25.25348542,0.203176162,0.474157303,11.78913288,27.35042735,0.229213483,0.48241206,14.63300729,74.16393443,0.24120603,0.505760369,13.21463347,66.96832579,0.258064516,99.28562631,52.31078939,2,0,0,1,107.1757073,102.6477479,4.527959304,107.8566786,99.86197938,7.994699205,103.8569684,100.5693148,3.287653557,103.9022843,109.7347248,-5.832440503,102.9552239,98.34328358,106.2,98.4,106.0294118,102.3529412,104.8,110.2,105,91,-14,196
ORL,ORL vs. CLE,CLE,3/18/2016,L,10,211.5,0.493711234,13.16032508,23.11792139,0.176602343,0.508536585,12.75797373,16.58767773,0.212195122,0.510012516,13.89543616,77.32278045,0.213123547,0.52886836,12.91472643,75.68807339,0.200923788,95.97977553,48.48446524,2,0,0,1,0.519364008,12.55280258,25.49088359,0.19381773,0.534482759,10.50183782,27.96208531,0.167816092,0.494056328,12.71181615,79.08269632,0.205742502,0.529262087,11.12909753,86.45833333,0.216284987,93.42425572,52.99991085,2,0,0,0,101.3039358,103.896143,-2.592207224,101.2048193,109.7109268,-8.506107529,107.5545524,101.6353831,5.919169325,113.4446694,107.0055532,6.439116183,100.8358209,102.9402985,100.8,109,103.5522388,97.43283582,107.6,100.2,103,109,6,212
DAL,DAL vs. GSW,GSW,3/18/2016,L,9,227,0.501572052,11.92782223,19.96688742,0.212925764,0.496411483,12.35459591,16.74418605,0.193779904,0.501202336,12.68401894,75.83606557,0.197183099,0.510895884,12.74473587,77.16894977,0.232445521,94.66757545,50.53867929,2,0,0,0,0.562393308,13.47419632,24.1754386,0.198361215,0.603729604,11.42899277,26,0.219114219,0.477522478,12.73010111,75.97993101,0.208624709,0.47845805,11.17278166,76.13168724,0.20861678,100.0415882,57.22066664,2,0,0,0,104.4448312,104.0319842,0.412846991,101.1997062,105.4131054,-4.213399219,113.0087654,100.5900979,12.41866756,124.7757299,103.437173,21.33855691,102.3823529,102.7058824,99.2,103.6,115.6865672,104.3134328,122.4,102.8,112,130,18,242
HOU,HOU vs. MIN,MIN,3/18/2016,W,-9,224,0.511875222,14.30201458,25.1662234,0.255405884,0.529953917,12.10781217,31.30841121,0.241935484,0.518444752,14.78106769,72.9244324,0.221683408,0.487556561,13.302467,68.08510638,0.2239819,98.0925377,48.38303234,2,0,0,0,0.493368459,13.8977453,24.38677568,0.268168605,0.50875,13.82575758,15.19607843,0.26,0.519819193,13.25706595,74.87821851,0.208449235,0.498898678,14.26410944,66.52173913,0.18061674,95.54826586,49.31942501,2,0,0,0,104.8178142,106.0461017,-1.228287436,112.3528476,105.1921245,7.160723114,103.8128333,107.0214669,-3.208633613,102.8169014,105.965774,-3.148872637,106.1323529,106.8676471,113,106,101.5735294,105.5735294,102.2,107,116,111,-5,227
PHI,PHI vs. OKC,OKC,3/18/2016,L,15.5,219.5,0.489374889,15.65556165,21.11842105,0.190012396,0.48960739,13.77021397,21.36752137,0.217090069,0.508106244,13.49402014,73.91304348,0.245084512,0.512387387,12.81607205,69.58525346,0.240990991,98.3121676,42.78682154,1,1,0,1,0.522382979,13.89040484,30.68301226,0.229446809,0.528735632,14.34670026,33.33333333,0.227586207,0.483854777,11.66557453,76.09448819,0.203948469,0.459862385,10.08952157,79.43548387,0.233944954,97.47134229,54.49202008,2,0,0,0,96.16337283,106.5475844,-10.38421153,100.302068,109.8944075,-9.592339505,109.7660397,102.8298396,6.936200088,111.4522689,101.7971343,9.655134622,97.05882353,107.5441176,103.6,112.4,110.0882353,102.9852941,111.8,100.6,97,111,14,208
LAL,LAL vs. PHX,PHX,3/18/2016,L,-4,214,0.465031315,12.53831526,23.06213965,0.227557411,0.504796163,13.04218214,20.37914692,0.21822542,0.520646937,11.48150759,74.89754098,0.20836201,0.508599509,12.46882793,81.04265403,0.233415233,96.03210964,42.73101575,3,0,0,0,0.488072602,15.0272722,24.29784455,0.203111495,0.46196868,14.28870147,26.12244898,0.165548098,0.528715321,13.66222488,76.79862306,0.239264888,0.558275058,11.61076299,81.22065728,0.221445221,98.43979786,44.40015597,1,1,1,0,99.23582154,109.3482764,-10.11245491,103.7025034,104.021908,-0.319404511,99.2221634,107.809029,-8.586865645,95.51266965,114.2061281,-18.69345849,97.85294118,106.8088235,102.4,101.8,100.3235294,107.9117647,97.4,114.8,90,95,5,185
NOP,NOP vs. POR,POR,3/18/2016,L,2,220,0.495949673,12.02854119,21.06649111,0.198207515,0.490066225,10.96567569,23.23651452,0.231788079,0.520822258,12.75910048,78.65248227,0.220095694,0.551162791,10.60406611,83.25358852,0.244186047,97.13120396,47.51522133,2,0,0,0,0.510307536,13.19827146,25.9006816,0.193477526,0.51594533,12.4404635,24.46351931,0.227790433,0.500861772,11.93823597,76.55689599,0.230265426,0.53125,9.833369091,76.65198238,0.203125,95.85458824,48.87470608,1,1,1,0,103.1742711,106.7267854,-3.552514294,105.8782689,113.094773,-7.21650411,105.6387727,105.4600821,0.178690589,109.3576966,111.9845157,-2.626819154,103.0597015,106.2686567,109.8,115.8,104.1304348,103.5942029,110.6,113.4,112,117,5,229
DET,DET vs. SAC,SAC,3/18/2016,W,-7,218.5,0.490679546,12.23147373,26.94382736,0.19284867,0.513253012,13.43988376,23.36448598,0.238554217,0.504655657,12.97556475,79.23023578,0.203092059,0.542824074,10.19727084,83.17307692,0.226851852,95.74885771,48.12430136,2,0,0,0,0.509686905,14.40413206,23.71967655,0.21760941,0.502369668,12.28636397,17.04035874,0.236966825,0.523362892,13.95738468,75.75757576,0.204638472,0.536470588,14.19647927,73.55769231,0.235294118,100.3477425,49.23157387,2,0,0,1,102.7102826,103.2477947,-0.537512117,104.874151,112.4197002,-7.545549195,103.0456911,106.5324824,-3.486791259,103.2878656,109.3368992,-6.04903359,101.8970588,101.4852941,105,113.4,106.7313433,109.5223881,104.8,111.2,115,108,-7,223
DET,DET vs. BKN,BKN,3/19/2016,W,-8,211.5,0.491490072,12.26647026,27.07355243,0.192391123,0.522511848,13.86587913,24.28571429,0.22985782,0.505025126,12.94396724,79.2749658,0.204470629,0.548235294,10.34584688,82.92682927,0.265882353,95.75781153,48.18085948,1,1,0,1,0.493511049,13.81608077,23.78525314,0.184321291,0.531325301,13.45206518,23.35025381,0.192771084,0.527710426,13.26545637,75.45990975,0.176653966,0.532332564,13.56533063,69.85645933,0.182448037,95.00817566,46.61048153,2,0,0,0,102.8759705,103.3824605,-0.506490042,106.6782995,114.3635933,-7.685293776,100.9284389,107.3351197,-6.406680857,108.1361561,110.231077,-2.094920917,102.0869565,101.5797101,107.6,115.8,98.22058824,104.6176471,104.2,108,115,103,-12,218
MIA,MIA vs. CLE,CLE,3/19/2016,W,4,205.5,0.502995099,13.48497428,23.10149042,0.215647123,0.550827423,12.69595937,24.35233161,0.222222222,0.484690327,12.02772868,78.45028267,0.188761308,0.530660377,12.53087317,76.23762376,0.235849057,93.82942511,52.34051914,2,0,0,0,0.520245399,12.62945188,25.48476454,0.194741455,0.549881235,11.71454909,26.63316583,0.152019002,0.494414414,12.70751398,79.06817403,0.205945946,0.528132992,11.81744091,84.375,0.204603581,93.44498145,52.97911548,1,1,1,1,103.104471,100.9615385,2.142932565,112.7940703,109.4222505,3.371819737,107.6114443,101.7236724,5.887771926,112.6742496,106.9878472,5.686402329,98.97058824,97.89705882,112,110,103.6323529,97.51470588,105.4,98.6,122,101,-21,223
CHA,CHA vs. DEN,DEN,3/19/2016,L,-9,213,0.499303985,11.84879358,20.33453591,0.223594919,0.534642032,10.16185057,23.4741784,0.212471132,0.497920998,12.53030204,80.22312373,0.194040194,0.52294686,11.57670994,84.5,0.219806763,95.92880461,50.53416149,2,0,0,1,0.489322034,13.24783645,25.9659463,0.219322034,0.546403712,14.15872106,24.62311558,0.204176334,0.516017316,12.9163725,77.81558353,0.22025974,0.531325301,13.40774025,77.29468599,0.272289157,96.33178312,48.28769956,2,0,0,0,104.6159712,101.8803662,2.735604989,112.9793991,105.6622036,7.317195491,103.0158517,105.9341896,-2.918337825,109.8318139,109.7203517,0.111462156,103.2941176,101,111,104.8,102.4347826,104.8115942,111.8,110.8,93,101,8,194
SAS,SAS vs. GSW,GSW,3/19/2016,W,-4.5,220.5,0.531883037,12.40168037,22.92045042,0.19165052,0.531322506,8.646529859,22.48803828,0.199535963,0.4712953,14.07745382,79.41961308,0.185683531,0.481435644,15.5151787,74.65437788,0.21039604,94.40512941,58.89745308,2,0,0,0,0.563329414,13.44310564,24.01384083,0.19721149,0.598863636,10.84520281,23.6453202,0.227272727,0.477701263,12.70805448,75.99629286,0.208886703,0.484615385,9.857337444,77.73279352,0.2,100.1106594,57.19882468,1,1,1,1,109.1537863,95.69676497,13.45702134,114.9036837,98.75822985,16.14545382,113.104054,100.6851296,12.41892438,124.0994379,105.773819,18.3256189,104.8088235,92.48529412,108.8,94.8,115.8970588,104.4264706,125.4,106.4,87,79,-8,166
ATL,ATL vs. HOU,HOU,3/19/2016,W,-7,215,0.516318425,13.92570448,19.39844542,0.188568468,0.520238095,11.96172249,17.84037559,0.219047619,0.480284312,14.75895013,74.46124156,0.193602979,0.455172414,13.6288645,76.06837607,0.179310345,97.09157495,52.82157845,2,0,0,1,0.513619696,14.32176754,25.28735632,0.25318666,0.554272517,13.01247772,30.28846154,0.191685912,0.518774535,14.73082415,72.91875627,0.221710189,0.5,12.33871536,69.6969697,0.217687075,98.03293645,48.4281653,1,1,1,1,103.0080927,98.70039654,4.307696122,106.430066,94.49007256,11.93999343,105.0506845,106.1698833,-1.119198841,113.0522088,107.9787662,5.073442649,102.4927536,98.84057971,105.8,94.8,106.2753623,106.9275362,112.6,107.4,109,97,-12,206
MEM,MEM vs. LAC,LAC,3/19/2016,W,9,198.5,0.477240896,12.42388847,24.24843079,0.240196078,0.412190083,12.3298481,35.395189,0.165289256,0.510976948,15.2401787,75.14064698,0.246981339,0.5486618,12.72968785,77.40384615,0.238442822,93.77540826,49.24524951,2,0,0,1,0.521464646,12.09542876,20.27072758,0.221500722,0.547435897,12.01730492,14.4278607,0.207692308,0.484631691,13.82509571,74.59839357,0.223282106,0.547393365,12.70268251,70.40816327,0.18957346,96.25217106,52.76845638,3,0,0,0,102.4157141,104.1178802,-1.702166026,94.79892337,110.9001293,-16.10120591,106.3119901,101.2216771,5.090312929,108.0207536,113.5506578,-5.529904246,98.89855072,100.5217391,95.8,109.8,104.6268657,100.761194,101.6,108.4,113,102,-11,215
WAS,WAS vs. NYK,NYK,3/19/2016,W,-8,206.5,0.506898931,13.17554876,20.26890756,0.194377372,0.519585253,14.50608548,21.15384615,0.188940092,0.516419492,14.87506549,77.23749119,0.217867232,0.49009901,16.2244015,80.47619048,0.25990099,98.47260642,49.23288585,2,0,0,1,0.482895646,12.38174283,23.58803987,0.213372495,0.495073892,12.15559157,19.90740741,0.219211823,0.488438819,10.5856875,75.50357375,0.206751055,0.504454343,9.841788606,76.65198238,0.140311804,93.987527,48.69568954,3,0,0,0,102.259788,103.6230018,-1.363213814,102.2483118,97.523943,4.724368844,102.419655,105.1247766,-2.70512168,103.307524,106.2778052,-2.970281254,103.0147059,104.1764706,106.6,100.2,98.91304348,101.6376812,98.2,103.2,99,89,-10,188
IND,IND vs. OKC,OKC,3/19/2016,L,3.5,211,0.491577862,13.39898125,23.43082484,0.206772087,0.460807601,12.74285292,19.38325991,0.225653207,0.487325401,14.26693555,75.58407371,0.203828246,0.455357143,12.04819277,72.83950617,0.203125,97.13332881,51.25860155,2,0,0,0,0.522719651,13.93852203,30.7904729,0.228370221,0.521939954,14.99407211,35.34883721,0.226327945,0.483349819,11.60434271,76.20668317,0.203758655,0.435810811,9.58616698,77.39463602,0.236486486,97.47753695,54.55203474,1,1,1,1,101.6599216,99.98595456,1.673967081,97.08933022,100.1203852,-3.031055008,109.7692779,102.7621303,7.007147622,110.5394324,99.61934073,10.9200917,101.8088235,100.5,96.6,99.8,110.1014493,102.8985507,110,98.4,111,115,4,226
CHI,CHI vs. UTA,UTA,3/19/2016,W,-1,195,0.482977642,12.74998797,24.53385672,0.189193767,0.513921114,13.79082083,23.94366197,0.178654292,0.479201056,10.47774245,75.11649581,0.182238362,0.524943311,8.733462167,77.20930233,0.204081633,96.95433008,49.45996118,2,0,0,1,0.498171178,14.19823681,26.18117229,0.222933431,0.550387597,15.95662873,24.7311828,0.224806202,0.496317437,13.5163353,77.05263158,0.21837599,0.497590361,13.51351351,79.27927928,0.115662651,91.70482829,50.58717682,2,0,0,0,101.3017723,102.9781704,-1.676398081,105.5109163,113.0509445,-7.540028155,103.0747729,102.2270164,0.847756479,108.1913278,97.66949153,10.5218363,101.7910448,103.1343284,104,110.6,98.04411765,96.72058824,102.6,92.2,92,85,-7,177
PHI,PHI vs. BOS,BOS,3/20/2016,L,12,214,0.48875523,15.53676026,21.05263158,0.190027894,0.483944954,12.04516036,17.81376518,0.20412844,0.508663156,13.54856042,73.74282821,0.243757432,0.520134228,14.03131929,69.90740741,0.201342282,98.30625882,42.76606596,2,0,0,1,0.488691438,12.18995935,25.15644556,0.202100162,0.468680089,12.1968465,26.29310345,0.208053691,0.483498632,14.64301257,74.24684159,0.241108071,0.503496503,13.57641583,69.90740741,0.242424242,99.21967059,52.18842417,2,0,0,0,96.19085921,106.5974396,-10.40658038,99.75792597,108.3391895,-8.581263534,103.7291931,100.6754446,3.053748473,101.4423839,106.738888,-5.296504108,97.05797101,107.5942029,102.2,111,105.8115942,102.3913043,102.4,107.2,105,120,15,225
NOP,NOP vs. LAC,LAC,3/20/2016,W,10,209,0.496601529,11.95715331,20.87662338,0.199150382,0.492239468,10.37782312,22.26890756,0.23059867,0.520800559,12.74749927,78.71893595,0.22338752,0.544600939,11.9599884,81.95121951,0.258215962,97.15765359,47.54556501,2,0,0,0,0.521925134,12.12626681,20.20100503,0.223885918,0.542666667,12.92094,16.57754011,0.253333333,0.485025248,13.79427432,74.37335092,0.225143653,0.533898305,12.23552443,67.48768473,0.227602906,96.17756351,52.64371818,1,1,1,0,103.3145462,106.8374807,-3.522934467,106.3004345,111.4909486,-5.190514132,106.3562516,101.5030256,4.853225999,108.115093,114.9944115,-6.879318447,103.1911765,106.4264706,109.6,114.8,104.5882353,100.9411765,100.4,107,109,105,-4,214
TOR,TOR vs. ORL,ORL,3/20/2016,W,-9.5,210,0.504172714,12.4754921,24.61593426,0.262155298,0.493975904,11.42730758,24.88038278,0.293975904,0.498112868,12.99732227,77.83933518,0.204349389,0.467517401,11.31557468,77.97356828,0.194895592,93.45318197,52.65038182,2,0,0,1,0.494053687,13.14993063,23.10220177,0.177200136,0.508413462,12.9918337,18.77934272,0.206730769,0.511024872,13.95146565,77.29435758,0.21379432,0.535046729,13.62348325,75.58685446,0.207943925,95.96330589,48.48207982,2,0,0,0,107.1916194,102.5275811,4.664038222,108.4474886,99.5747117,8.872776881,101.3937014,104.0046079,-2.610906473,102.0449078,109.7247854,-7.679877586,102.9852941,98.23529412,106.4,97.4,100.8676471,103.0294118,101.8,109.4,105,100,-5,205
DAL,DAL vs. POR,POR,3/20/2016,W,1.5,214,0.501375043,11.91701425,20.01303781,0.21313166,0.513953488,11.84834123,16.74641148,0.176744186,0.503126584,12.66445281,75.98705502,0.196045293,0.529411765,13.09567115,77.10280374,0.209411765,94.81154733,50.41003976,2,0,0,0,0.510423616,13.18097373,25.7857601,0.196964643,0.51635514,11.48293963,22.32142857,0.261682243,0.50144435,11.86960801,76.77709875,0.23075616,0.541666667,9.250351513,79.7235023,0.236111111,95.89841609,48.9007356,2,0,0,1,104.4842255,104.272933,0.211292442,104.2841037,107.6277955,-3.343691807,105.7635485,105.5656048,0.197943704,111.102198,114.799001,-3.696803069,102.5217391,103.1014493,103.6,107.8,104.3142857,103.7142857,110.8,114,132,120,-12,252
NYK,NYK vs. SAC,SAC,3/20/2016,L,5,212.5,0.482535355,12.44612472,23.55060596,0.212983472,0.490291262,12.44447848,21.00456621,0.199029126,0.488522954,10.57161071,75.56909266,0.20592149,0.506864989,10.76202704,77.27272727,0.14187643,94.00245696,48.60728367,1,1,1,0,0.509982935,14.35505525,23.63696809,0.218771331,0.503597122,12.59259259,18.01801802,0.242206235,0.523673606,13.96619147,75.5825402,0.20399597,0.544496487,14.79395409,72.54901961,0.201405152,100.2897377,49.22175136,2,0,0,0,102.2593489,105.0889532,-2.829604371,102.0322472,105.2872988,-3.255051579,103.178213,106.6396145,-3.461401441,104.2,109.1002693,-4.900269286,98.77142857,101.6,97.2,101,106.75,109.6029412,104.2,110.2,80,88,8,168
MIL,MIL vs. UTA,UTA,3/20/2016,L,1.5,189,0.497622821,14.10057694,25.17960999,0.212009157,0.518656716,11.5269346,24.51923077,0.233830846,0.505848464,14.22267895,72.70580297,0.227653631,0.506038647,15.02968363,72.77227723,0.178743961,94.7188531,48.67048132,3,0,0,0,0.497479294,14.13828972,26.2845159,0.220741808,0.54822335,14.34748428,25,0.182741117,0.496733805,13.50117474,76.95772696,0.216657594,0.472019465,13.10026592,78.28054299,0.121654501,91.59950527,50.46188299,1,1,1,1,102.3845933,105.2901672,-2.905573854,108.8345544,103.2936641,5.540890342,103.0147687,102.2921792,0.722589478,109.138155,94.51061626,14.62753878,99.36231884,102.884058,102.2,98.6,97.85507246,96.65217391,100.8,87.6,85,94,9,179
CLE,CLE vs. DEN,DEN,3/21/2016,W,-11.5,212,0.521190106,12.65534641,25.30821918,0.194084069,0.542475728,13.01880926,24.47916667,0.148058252,0.496183884,12.68698796,78.88324873,0.206247781,0.537974684,11.87887573,80,0.207594937,93.41069847,52.71073953,2,0,0,1,0.489310172,13.23855149,26.04906391,0.218807416,0.532786885,14.52341677,26.53061224,0.208430913,0.515448959,12.88632599,77.88203753,0.219528849,0.547677262,13.21667908,80.3030303,0.246943765,96.29934442,48.32020247,2,0,0,0,107.6298545,102.1361937,5.493660795,108.6305705,110.7760881,-2.145517572,103.0295191,105.8269091,-2.797389946,107.569406,110.1967081,-2.627302154,103.5942029,97.86956522,101.6,101.4,102.4142857,104.6428571,108.8,109.8,124,91,-33,215
MIN,MIN vs. GSW,GSW,3/21/2016,L,12.5,232.5,0.494095545,13.85815268,24.43042411,0.267489712,0.514814815,13.04347826,18.22660099,0.251851852,0.521415111,13.29236843,74.75094469,0.206955628,0.518930958,15.01138795,62.33183857,0.171492205,95.52517255,49.31791715,3,0,0,0,0.561557581,13.41612409,23.8760218,0.195857498,0.577367206,11.74321503,19.40298507,0.180138568,0.477497167,12.76847837,75.89149649,0.208677351,0.469798658,11.17600404,74.59016393,0.194630872,99.94184273,57.10343799,2,0,0,1,103.9722188,107.2295815,-3.257362782,105.4878049,109.5730083,-4.085203436,112.7747113,100.6356229,12.13908838,116.1855753,102.889845,13.29573034,101.7101449,105.7246377,103.8,108.6,115.3623188,104.173913,115.6,101.4,104,109,5,213
